PLR_ID,PLR_NAME,school_count,school_names,privat,öffentlich,Typ: Andere Schule,Typ: Berufsschule,Typ: Grundschule,Typ: Gymnasium,Typ: Integrierte Sekundarschule,Typ: Privatschule,Typ: Schule mit sonderpädagogischem Förderschwerpunkt,Art: Berufsfachschule,Art: Berufsschule,Art: Berufsschule mit sonderpäd. Aufgaben,Art: Fachschule,Art: Freie Waldorfschule,"Art: Förderschwerp. ""Geistige Entwicklung""","Art: Förderschwerp. ""Lernen""","Art: Förderschwerp. ""Lernen""u.""Geistige Entwickl.""",Art: Förderschwerp. einschl. beruflichem Teil,Art: Gemeinschaftsschule,Art: Grundschule,Art: Gymnasium,Art: Integrierte Sekundarschule,Art: Kombinierte allg./berufl. Schule,Art: Kombinierte allgemein bildende Schule,Art: Kombinierte berufliche Schule,Art: Oberstufenzentrum,Art: Übrige Förderschwerpunkte
08401243,Alt-Rudow,2.0,"['Matthias-Claudius-Schule (Grundschule)', 'Schule am Fliederbusch (Grundschule)']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08401244,Waßmannsdorfer Chaussee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08401245,Frauenviertel,2.0,"['Rose-Oehmichen-Schule (Grundschule)', 'Hannah-Arendt-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
08401246,Waltersdorfer Chaussee Ost,1.0,['Michael-Ende-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09100101,Alt-Treptow,4.0,"['Röntgen-Schule', 'Bouché-Schule (Grundschule)', 'Kiefholz-Grundschule', 'Grone - Bildungszentren Berlin GmbH - gemeinnützig']",1.0,3.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09100202,Plänterwald West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09100203,Plänterwald Ost,1.0,['Sophie-Brahe-Gemeinschaftsschule'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09100304,Baumschulenweg West,3.0,"['Schule am Heidekampgraben (Grundschule)', 'Sonnenblumen-Schule (Grundschule)', '12. Schule (Gymnasium)']",0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09100305,Baumschulenweg Ost,1.0,['Schule am Wildgarten'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09100306,Späthsfelde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09100407,Johannisthal West,3.0,"['Schule am Ginkobaum (Grundschule)', 'Hans-Grade-Schule (Integrierte Sekundarschule)', 'Gebrüder-Montgolfier-Gymnasium']",0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
09100408,Johannisthal Ost,1.0,['Melli-Beese-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09100409,Landschaftspark Adlershof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09200510,Helmholtz-Kiez,4.0,"['Hermann-Scheer-Schule (OSZ Wirtschaft)', 'Edison-Grundschule', 'Elisabeth-Schulen', 'Albatros-Schule']",1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
09200511,Griechischer Park,2.0,"['Schule an der Wuhlheide (Grundschule)', 'Isaac-Newton-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09200512,Wuhlheide,1.0,['31. Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09200613,Bahnhof Schöneweide,4.0,"['Schule an der alten Feuerwache (Grundschule)', 'Freie Waldorfschule Berlin-Südost', 'Freie Interkulturelle Waldorfschule Berlin', 'Archenhold-Gymnasium']",2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09200614,Oberspree,2.0,"['Mosaik-Grundschule', 'KreativitätsGrundschule Berlin Treptow']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09200715,Wista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09200716,Dörpfeldstraße West,2.0,"['Heide-Schule (Grundschule)', 'Anna-Seghers-Schule (Gemeinschaftsschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09200717,Dörpfeldstraße Ost,1.0,['Berufsbildungszentrum Chemie'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09200818,Spindlersfeld,1.0,['Alexander-von-Humboldt-Gymnasium'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09200819,Köllnische Vorstadt,2.0,"['Schule in der Köllnischen Vorstadt (Grundschule)', 'Schule an der Dahme (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09300920,Dorf Altglienicke,1.0,['Schule am Berg (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09300921,Preußen Siedlung,1.0,['Schule am Altglienicker Wasserturm (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09300922,Kosmos Viertel,2.0,"['Schule am Pegasuseck (Grundschule)', 'Anne-Frank-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09300923,Kölner Viertel,1.0,['Schule am Mohnweg (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09301024,Falkenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09301025,Alt-Bohnsdorf,2.0,"['Schule am Buntzelberg (Grundschule)', 'Fritz-Kühn-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09301126,Grünau,1.0,['Grünauer Gemeinschaftsschule'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09301227,Karolinenhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09301228,Schmöckwitz/Rauchfangswerder,1.0,['Schmöckwitzer Insel-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09401329,Kietzer Feld/Nachtheide,4.0,"['Wendenschloß-Schule (Grundschule)', 'Montessori Campus Berlin Köpenick (Gemeinschaftsschule)', 'Evangelische Schule Köpenick (Gymnasium)', 'W-I-R-Grundschule Pfefferwerk']",3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09401330,Wendenschloß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09401431,Allende I,2.0,"['Amtsfeld-Schule (Grundschule)', 'Emmy-Noether-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
09401432,Siedlung Kämmereiheide,1.0,['Flatow-Oberschule'],0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
09401433,Allende II,1.0,['Müggelschlößchen-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09401534,Altstadt Köpenick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09401635,Müggelheim,1.0,['Müggelheimer Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09501736,Hirschgarten,1.0,['32. Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09501737,Alt-Friedrichshagen,6.0,"['Müggelsee-Schule (Grundschule)', 'Friedrichshagener Schule (Grundschule)', 'Wilhelm-Bölsche-Schule (Integrierte Sekundarschule)', 'Evangelische Grundschule Friedrichshagen', 'Ahorn-Schule', 'Gerhart-Hauptmann-Gymnasium']",1.0,5.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
09501838,Rahnsdorf,1.0,['Schule an den Püttbergen (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09501939,Bahnhofstraße,2.0,"['BEST-Sabel-Oberschule', 'Bewegte Schule Köpenick (Grundschule)']",2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
09501940,Güterbahnhof Köpenick,1.0,['Hauptmann-von-Köpenick-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09501941,Friedrichshagener Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09502042,Mittelheide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09502043,Dammheide,2.0,"['Uhlenhorst-Grundschule', 'Merian-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10100101,Marzahn West,2.0,"['Falken-Grundschule', '34. Schule (Grundschule)']",0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100102,Rosenbecker Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100103,Wittenberger Straße,2.0,"['Selma-Lagerlöf-Grundschule', 'Marcana-Schule (Gemeinschaftsschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100104,Golliner Straße,4.0,"['Paavo-Nurmi-Grundschule', 'Ebereschen-Grundschule', 'Kerschensteiner-Schule', 'Johann-Julius-Hecker-Schule']",0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10100205,Gewerbegebiet Bitterfelder Straße,4.0,"['Gesellschaft für Pflege- und Sozialberufe gGmbH', 'D&B Dienstleistung und Bildung gGmbH', 'MANEGE gGmbH', 'dispo - Tf School of Social Work GmbH - KEIN Schulbetrieb']",4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
10100206,Wuhletalstraße,1.0,['Gretel-Bergmann-Gemeinschaftsschule'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100207,Ahrensfelder Berge,2.0,"['Wilhelm-Busch-Grundschule', 'Rudolf-Virchow-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10100208,Bürgerpark,2.0,"['Karl-Friedrich-Friesen-Grundschule', 'Tagore-Gymnasium']",0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10100209,Lea-Grundig-Straße,3.0,"['Grundschule am Bürgerpark', 'Freie Grundschule Marzahn', 'miwa DEMOKRATISCHE SCHULE']",2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100210,Marzahner Promenade,1.0,['Peter-Pan-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100311,Marzahner Chaussee,3.0,"['Oscar-Tietz-Schule (OSZ Handel II)', 'DRK - Schule für soziale Berufe Berlin gGmbH', 'Chance Bildung, Jugend und Sport BJS gGmbH']",2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10100312,Springpfuhl,1.0,['Grundschule unter dem Regenbogen'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100313,Alt-Marzahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100314,Auersbergstraße,1.0,['Grundschule an der Geißenweide'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100315,Bärenstein,1.0,['Grundschule an der Mühle'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10100316,Landsberger Tor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200417,Zossener Straße,2.0,"['Beatrix-Potter-Grundschule', 'Jean-Piaget-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10200418,Kyritzer Straße,2.0,"['Ernst-Haeckel-Schule', 'Sartre-Gymnasium']",0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
10200419,Havelländer Ring,1.0,['Pusteblume-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200420,Gut Hellersdorf,2.0,"['Caspar-David-Friedrich-Schule', 'Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule)']",0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10200421,Helle Mitte,1.0,['Rahel-Hirsch-Schule (OSZ Gesundheit/Medizin)'],0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10200422,Hellersdorfer Promenade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200423,Böhlener Straße,2.0,"['Bücherwurm-Schule am Weiher (Grundschule)', 'Schule am Mummelsoll']",0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200524,Adele-Sandrock-Straße,4.0,"['Kolibri-Grundschule', '36. Schule (Grundschule)', 'Sabine-Ball-Grundschule', 'Melanchthon-Gymnasium']",1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10200525,Schleipfuhl,2.0,"['Grundschule am Schleipfuhl', 'Konrad-Wachsmann-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10200526,Boulevard Kastanienallee,1.0,['Schule am Rosenhain'],0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200627,Am Kienberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10200628,Neue Grottkauer Straße,2.0,"['Grundschule am Hollerbusch', 'dreieins-Grundschule Berlin Kaulsdorf']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200629,Teterower Ring,1.0,['Grundschule an der Wuhle'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10200630,Cecilienplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10300731,Oberfeldstraße,3.0,"['Johann-Strauss-Grundschule', 'Schule am Pappelhof', 'Wilhelm-von-Siemens-Gymnasium']",0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10300732,Buckower Ring,1.0,['Internationale Lomonossow-Schule Berlin Marzahn (Gemeinschaftsschule)'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10300733,Alt-Biesdorf,1.0,['Otto-Nagel-Gymnasium'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10300734,Biesdorf Süd,2.0,"['Fuchsberg-Grundschule', 'Georg-Klingenberg-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10400835,Kaulsdorf Nord,1.0,['BEST-Sabel-Grundschule Kaulsdorf'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400836,Alt-Kaulsdorf,1.0,['Franz-Carl-Achard-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400837,Kaulsdorf Süd,1.0,['Ulmen-Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400938,Mahlsdorf Nord,1.0,['Mahlsdorfer Grundschule'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10400939,Alt-Mahlsdorf,2.0,"['Friedrich-Schiller-Grundschule', '13. Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10400940,Elsensee,2.0,"['Kiekemal-Schule (Grundschule)', 'Freie Schule Berlin Mahlsdorf']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10400941,Pilgramer Straße,1.0,['BEST-Sabel-Grundschule Mahlsdorf'],1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100101,Dörfer Malchow-Wartenberg,1.0,['Grüner Campus Malchow (Gemeinschaftsschule)'],0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100102,Dorf Falkenberg,1.0,['Barnim-Gymnasium'],0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11100203,Falkenberg Ost,3.0,"['Feldmark-Schule (Grundschule)', 'Phönix-Grundschule  ', '14. Schule (Integrierte Sekundarschule)']",0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11100204,Falkenberg West,1.0,['Randow-Schule (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11100205,Wartenberg Süd,2.0,"['Matibi-Schule (Grundschule)', 'Fritz-Reuter-Schule']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11100206,Wartenberg Nord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11100307,Zingster Straße Ost,2.0,"['Schule am Wäldchen (Grundschule)', 'Vincent-van-Gogh-Schule (Integrierte Sekundarschule)']",0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11100308,Zingster Straße West,1.0,['Schule im Ostseekarree (Grundschule)'],0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
